id,climate,energy,environment,resources,sustainability,dedicated
0121087S,0,0,0,0,0,0
0121088S,0,0,0,0,0,0
0121089S,0,0,0,0,0,0
0121090S,0,0,0,0,0,0
0121091,0,0,0,0,0,0
0121091S,0,0,0,0,0,0
0121092,0,0,0,0,0,0
0121092S,0,0,0,0,0,0
0121093,0,0,0,0,0,0
0121093S,0,0,0,0,0,0
0121094S,0,0,0,0,0,0
0121095S,0,0,0,0,0,0
0121096S,0,0,0,0,0,0
0121097S,0,0,0,0,0,0
0121098S,0,0,0,0,0,0
0121099S,0,0,0,0,0,0
0121100S,0,0,0,0,0,0
0121101S,0,0,0,0,0,0
0121102S,0,0,0,0,0,0
0121103S,0,0,0,0,0,0
0121104S,0,0,0,0,0,0
0121105S,0,0,0,0,0,0
0121106S,0,0,0,0,0,0
0121107S,0,0,0,0,0,0
0121108S,0,0,0,0,0,0
0121109S,0,0,0,0,0,0
0121110S,0,0,0,0,0,0
0121111,0,0,0,0,0,0
0121111S,0,0,0,0,0,0
0121112S,0,0,0,0,0,0
0121113S,0,0,0,0,0,0
0121114S,0,0,0,0,0,0
0121121,0,0,0,0,0,0
0121122,0,0,0,0,0,0
0121141,0,0,0,0,0,0
0121142,0,0,0,0,0,0
0121201,0,0,0,0,0,0
0121211,0,0,0,0,0,0
0121221,0,0,0,0,0,0
0121231,0,0,0,0,0,0
0121241,0,0,0,0,0,0
0121251,0,0,0,0,0,0
0121261,0,0,0,0,0,0
0121301,0,0,0,0,0,0
0121321,0,0,0,0,0,0
0121341,0,0,0,0,0,0
0121381,0,0,0,0,0,0
0121401,0,0,0,0,0,0
0121441,0,0,0,0,0,0
0121451,0,0,0,0,0,0
0121461,0,0,0,0,0,0
0121471,0,0,0,0,0,0
0121481,0,0,0,0,0,0
0121551,0,0,0,0,0,0
0121552,0,0,0,0,0,0
0121553,0,0,0,0,0,0
0121561,0,0,0,0,0,0
0121571,0,0,0,0,0,0
0121581,0,0,0,0,0,0
0121591,0,0,0,0,0,0
0121601,0,0,0,0,0,0
0121611,0,0,0,0,0,0
0121651,0,0,0,0,0,0
0121661,0,0,0,0,0,0
0121671,0,0,0,0,0,0
0121681,0,0,0,0,0,0
0121691,0,0,0,0,0,0
0121701,0,0,0,0,0,0
0121702,0,0,0,0,0,0
0121711,0,0,0,0,0,0
0121712,0,0,0,0,0,0
0121721,0,0,0,0,0,0
0121722,0,0,0,0,0,0
0121731,0,0,0,0,0,0
0121802,0,0,0,0,0,0
0121803,0,0,0,0,0,0
0121822,0,0,0,0,0,0
0121823,0,0,0,0,0,0
0121832,0,0,0,0,0,0
0121833,0,0,0,0,0,0
0121843,0,0,0,0,0,0
0121844,0,0,0,0,0,0
0121851,0,0,0,0,0,0
0121862,0,0,0,0,0,0
0121863,0,0,0,0,0,0
0121941,0,0,0,0,0,0
0121943,0,0,0,0,0,0
0121946,0,0,0,0,0,0
0121947,0,0,0,0,0,0
0121961,0,0,0,0,0,0
0121962,0,0,0,0,0,0
0121963,0,0,0,0,0,0
0121964,0,0,0,0,1,0
0121965,0,0,0,0,0,0
0121966,0,0,0,0,0,0
0121967,0,0,0,0,0,0
0121968,0,0,0,0,0,0
0121969,0,0,0,0,0,0
0121970,0,0,0,0,0,0
0121971,0,0,0,0,0,0
0121981,0,0,0,0,0,0
0121982,0,0,0,0,0,0
0121983,0,0,0,0,0,0
0121984,0,0,0,0,0,0
0121985,0,0,0,0,0,0
0121986,0,0,0,0,0,0
0121987,0,0,0,0,0,0
0121988,0,0,0,0,0,0
0121989,0,0,0,0,0,0
0121990,0,0,0,0,0,0
0121RP1-1,0,0,0,0,0,0
0121RP1-10,0,0,0,0,0,0
0121RP1-11,0,0,0,0,0,0
0121RP1-12,0,0,0,0,0,0
0121RP1-13,0,0,0,0,0,0
0121RP1-14,0,0,0,0,0,0
0121RP1-15,0,0,0,0,0,0
0121RP1-16,0,0,0,0,0,0
0121RP1-2,0,0,0,0,0,0
0121RP1-4,0,0,0,0,0,0
0121RP1-5,0,0,0,0,0,0
0121RP1-6,0,0,0,0,0,0
0121RP1-7,0,0,0,0,0,0
0121RP1-8,0,0,0,0,0,0
0121RP1-9,0,0,0,0,0,0
0121RP3-1,0,0,0,0,0,0
0121RP3-10,0,0,0,0,0,0
0121RP3-11,0,0,0,0,0,0
0121RP3-12,0,0,0,0,0,0
0121RP3-2,0,0,0,0,0,0
0121RP3-3,0,0,0,0,0,0
0121RP3-4,0,0,0,0,0,0
0121RP3-5,0,0,0,0,0,0
0121RP3-6,0,0,0,0,0,0
0121RP3-7,0,0,0,0,0,0
0121RP3-8,0,0,0,0,0,0
0121RP3-9,0,0,0,0,0,0
02200,0,0,0,0,0,0
02201,0,0,0,0,0,0
02202,0,0,0,0,0,0
02203,0,0,0,0,0,0
02204,0,0,0,0,0,0
02205,0,0,1,0,0,1
02206,0,0,0,0,0,0
02207,0,0,0,0,0,0
02208,0,0,0,0,0,0
02209,0,0,0,0,0,0
02210,0,0,0,0,0,0
02211,0,0,0,0,0,0
02212,0,0,0,0,0,0
02213,0,0,0,0,0,0
02214,0,0,0,0,0,0
02215,0,0,0,0,0,0
02216,0,0,0,0,0,0
02217,0,0,0,0,0,0
02218,0,0,0,0,0,0
02219,0,0,0,0,0,0
02220,0,0,0,0,0,0
02221,0,0,0,0,0,0
02222,0,0,0,0,0,0
02223,0,0,0,0,0,0
02224,0,0,0,0,0,0
02225,0,0,0,0,0,0
02226,0,0,0,0,0,0
02227,0,0,0,0,0,0
02228,0,0,0,0,0,0
02229,0,0,0,0,0,0
02230,0,0,0,0,0,0
02231,0,0,0,0,0,0
02232,0,0,0,0,0,0
02233,0,0,0,0,0,0
02234,0,0,0,0,0,0
02235,0,0,0,0,0,0
02236,0,0,0,0,0,0
02237,0,0,0,0,0,0
02238,0,0,0,0,0,0
02239,0,0,0,0,0,0
02240,0,0,0,0,0,0
02241,0,0,0,0,0,0
02242,0,0,1,0,0,0
02243,0,0,0,0,0,0
02244,0,0,0,0,0,0
02245,0,0,0,0,0,0
02246,0,0,0,0,0,0
02247,0,0,0,0,0,0
02248,0,0,0,0,0,0
02249,0,0,0,0,0,0
02250,0,0,0,0,0,0
02251,0,0,0,0,0,0
02252,0,0,0,0,0,0
02253,0,0,0,0,0,0
02254,0,0,0,0,0,0
02255,0,0,0,0,0,0
02256,0,0,0,0,0,0
02257,0,0,0,0,0,0
02258,0,0,0,0,0,0
02259,0,0,0,0,0,0
02260,0,0,0,0,0,0
02261,0,0,0,0,0,0
02262,0,0,0,0,0,0
02263,0,0,0,0,0,0
02264,0,0,0,0,0,0
02265,0,0,0,0,0,0
02266,0,0,0,0,0,0
02267,0,0,0,0,0,0
02268,0,0,0,0,0,0
02269,0,0,0,0,0,0
02270,0,0,0,0,0,0
02271,0,0,0,0,0,0
02272,0,0,0,0,0,0
02273,0,0,0,0,0,0
02274,0,0,0,0,0,0
02275,0,0,0,0,0,0
02276,0,0,0,0,0,0
02277,0,0,0,0,0,0
02278,0,0,0,0,0,0
02279,0,0,0,0,0,0
02280,0,0,0,0,0,0
02281,0,0,0,0,0,0
02283,0,0,0,0,0,0
02284,0,0,0,0,0,0
02285,0,0,0,0,0,0
02286,0,0,0,0,0,0
02288,0,0,0,0,0,0
02289,0,0,0,0,0,0
02290,0,0,0,0,0,0
02291,0,0,0,0,0,0
02292,0,0,0,0,0,0
02293,0,0,0,0,0,0
02295,0,0,0,0,0,0
02296,0,0,0,0,0,0
04210001,0,0,0,0,0,0
04210011,0,0,0,0,0,0
04210012,0,0,0,0,0,0
04210013,0,0,0,0,0,0
04210014,0,0,0,0,0,0
04210021,0,0,0,0,0,0
04210022,0,0,0,0,0,0
04210023,0,0,0,0,0,0
04210031,0,0,0,0,0,0
04210041,0,0,0,0,0,0
04210042,0,0,0,0,0,0
04210043,0,0,0,0,0,0
04210044,0,0,0,0,0,0
04210045,0,0,0,0,0,0
04210046,0,0,0,0,0,0
04210047,0,0,0,0,0,0
04210048,0,0,0,0,0,0
04210049,0,0,0,0,0,0
04210051,0,0,0,0,0,0
04210052,0,0,0,0,0,0
04210053,0,0,0,0,0,0
04210061,0,0,0,0,0,0
04210071,0,0,0,0,0,0
04210072,0,0,1,0,1,0
04210073,0,0,0,0,0,0
04210074,0,0,0,0,0,0
04210075,0,0,0,0,0,0
04210076,1,0,1,0,0,0
04210077,0,0,1,0,0,0
04210081,0,0,0,0,0,0
04210082,0,0,0,0,0,0
04210083,0,0,0,0,0,0
04210101,0,0,0,0,0,0
04210102,0,0,0,0,0,0
04210111,0,0,0,0,0,0
04210112,0,0,0,0,0,0
04210121,0,0,0,0,0,0
04210122,0,0,0,0,0,0
04210141,0,0,0,0,0,0
04210142,0,0,0,0,0,0
04210143,0,0,0,0,0,0
04210144,0,0,0,0,0,0
04210145,0,0,0,0,0,0
04210146,0,0,0,0,0,0
04210147,0,0,0,0,0,0
04210161,0,0,0,0,0,0
04210162,0,0,0,0,0,0
04210163,0,0,0,0,0,0
04210164,0,0,0,0,0,0
04210165,0,0,0,0,0,0
04210166,0,0,0,0,0,0
04210199,0,0,0,0,0,0
04210201,0,0,0,0,0,0
04210202,0,0,0,0,0,0
04210211,0,0,0,0,0,0
04210212,0,0,0,0,0,0
04210241,0,0,0,0,0,0
04210242,0,0,0,0,0,0
04210243,0,0,0,0,0,0
04210244,0,0,0,0,0,0
04210245,0,0,0,0,0,0
04210261,0,0,0,0,0,0
04210262,0,0,0,0,0,0
04210263,0,0,0,0,0,0
04210264,0,0,0,0,0,0
04210299,0,0,0,0,0,0
04210301,0,0,0,0,0,0
04210311,0,0,0,0,0,0
04210312,0,0,0,0,0,0
04210321,0,0,0,0,0,0
04210322,0,0,0,0,0,0
04210331,0,0,0,0,0,0
04210341,0,0,0,0,0,0
04210342,0,0,0,0,0,0
04210343,0,0,0,0,0,0
04210344,0,0,0,0,0,0
04210345,0,0,0,0,0,0
04210346,0,0,0,0,0,0
04210347,0,0,0,0,0,0
04210348,0,0,0,0,0,0
04210361,0,0,0,0,0,0
04210362,0,0,0,0,0,0
04210363,0,0,0,0,0,0
04210364,0,0,0,0,0,0
04210365,0,0,0,0,0,0
04210366,0,0,0,0,0,0
04210367,0,0,0,0,0,0
04210368,0,0,0,0,0,0
04210389,0,0,0,0,0,0
04210399,0,0,0,0,0,0
04210401,0,0,0,0,0,0
04210402,0,0,0,0,0,0
04210411,0,0,0,0,0,0
04210412,0,0,0,0,0,0
04210421,0,0,0,0,0,0
04210422,0,0,0,0,0,0
04210441,0,0,0,0,0,0
04210442,0,0,0,0,0,0
04210443,0,0,0,0,0,0
04210461,0,0,0,0,0,0
04210462,0,0,0,0,0,0
04210463,0,0,0,0,0,0
04210464,0,0,0,0,0,0
04210465,0,0,0,0,0,0
04210466,0,0,0,0,0,0
04210467,0,0,0,0,0,0
04210468,0,0,0,0,0,0
04210469,0,0,0,0,0,0
04210470,0,0,0,0,0,0
04210499,0,0,0,0,0,0
04210501,0,0,0,0,0,0
04210502,0,0,0,0,0,0
04210511,0,0,0,0,0,0
04210512,0,0,0,0,0,0
04210541,0,0,0,0,0,0
04210542,0,0,0,0,0,0
04210543,0,0,0,0,0,0
04210544,0,0,0,0,0,0
04210545,0,0,0,0,0,0
04210546,0,0,0,0,0,0
04210547,0,0,0,0,0,0
04210548,0,0,0,0,0,0
04210549,0,0,0,0,0,0
04210561,0,0,0,0,0,0
04210562,0,0,1,0,1,0
04210563,0,0,0,0,0,0
04210564,0,0,0,0,0,0
04210565,0,0,0,0,0,0
04210566,0,0,0,0,0,0
04210571,0,0,0,0,0,0
04210572,0,0,0,0,0,0
04210573,0,0,0,0,0,0
04210574,0,0,0,0,0,0
04210575,0,0,0,0,0,0
04210576,0,0,0,0,0,0
04210577,0,0,0,0,0,0
04210578,0,0,0,0,0,0
04210599,0,0,0,0,0,0
04210601,0,0,0,0,0,0
04210611,0,0,0,0,0,0
04210621,0,0,0,0,0,0
04210622,0,0,0,0,0,0
04210623,0,0,0,0,0,0
04210624,0,0,0,0,0,0
04210625,0,0,0,0,0,0
04210626,0,0,0,0,0,0
04210627,0,0,0,0,0,0
04210628,0,0,0,0,0,0
04210629,0,0,0,0,0,0
04210641,0,0,0,0,0,0
04210642,0,0,0,0,0,0
04210643,0,0,0,0,0,0
04210644,0,0,0,0,0,0
04210651,0,0,0,0,0,0
04210661,0,0,0,0,0,0
04210662,0,0,0,0,0,0
04210663,0,0,0,0,0,0
04210664,0,0,0,0,0,0
04210699,0,0,0,0,0,0
04210701,0,0,0,0,0,0
04210702,0,0,0,0,0,0
04210711,0,0,0,0,0,0
04210741,0,0,0,0,0,0
04210742,0,0,0,0,0,0
04210743,0,0,0,0,0,0
04210744,0,0,0,0,0,0
04210761,0,0,0,0,0,0
04210762,0,0,0,0,0,0
04210763,0,0,0,0,0,0
04210764,0,0,0,0,0,0
04210799,0,0,0,0,0,0
04211001,0,0,0,0,0,0
04211131,0,0,0,0,0,0
04211132,0,0,0,0,0,0
04211142,0,0,0,0,0,0
04211143,0,0,0,0,0,0
04211144,0,0,0,0,0,0
04211145,0,0,0,0,0,0
04211146,0,0,0,0,0,0
04211147,0,0,0,0,0,0
04211148,0,0,0,0,0,0
04211149,0,0,0,0,0,0
04211150,0,0,0,0,0,0
04211151,0,0,0,0,0,0
04211152,0,0,0,0,0,0
04211153,0,0,0,0,0,0
04211154,0,0,0,0,0,0
04211155,0,0,0,0,0,0
04211161,0,0,0,0,0,0
04211162,0,0,0,0,0,0
04211163,0,0,0,0,0,0
04211164,0,0,0,0,0,0
04211165,0,0,0,0,0,0
04211166,0,0,0,0,0,0
04211167,0,0,0,0,0,0
04211168,0,0,0,0,0,0
04211169,0,0,0,0,0,0
04211170,0,0,0,0,0,0
04211171,0,0,0,0,0,0
04211172,0,0,0,0,0,0
04211173,0,0,0,0,0,0
04211174,0,0,0,0,0,0
04211175,0,0,0,0,0,0
04211176,0,0,0,0,0,0
04211199,0,0,0,0,0,0
04211211,0,0,0,0,0,0
04211241,0,0,0,0,0,0
04211242,0,0,0,0,0,0
04211243,0,0,0,0,0,0
04211244,0,0,0,0,0,0
04211245,0,0,0,0,0,0
04211246,0,0,0,0,0,0
04211247,0,0,0,0,0,0
04211248,0,0,0,0,0,0
04211249,0,0,0,0,0,0
04211261,0,0,0,0,0,0
04211262,0,0,0,0,0,0
04211263,0,0,0,0,0,0
04211264,0,0,0,0,0,0
04211265,0,0,0,0,0,0
04211266,0,0,0,0,0,0
04211267,0,0,0,0,0,0
04211268,0,0,0,0,0,0
04211269,0,0,0,0,0,0
04211270,0,0,0,0,0,0
04211299,0,0,0,0,0,0
04211311,0,0,0,0,0,0
04211341,0,0,0,0,0,0
04211342,0,0,0,0,0,0
04211343,0,0,0,0,0,0
04211344,0,0,0,0,0,0
04211345,0,0,0,0,0,0
04211346,0,0,0,0,0,0
04211347,0,0,0,0,0,0
04211348,0,0,0,0,0,0
04211349,0,0,0,0,0,0
04211350,0,0,0,0,0,0
04211351,0,0,0,0,0,0
04211352,0,0,0,0,0,0
04211353,0,0,0,0,0,0
04211354,0,0,0,0,0,0
04211355,0,0,0,0,0,0
04211361,0,0,0,0,0,0
04211362,0,0,0,0,0,0
04211363,0,0,0,0,0,0
04211364,0,0,0,0,0,0
04211365,0,0,0,0,0,0
04211366,0,0,0,0,0,0
04211367,0,0,0,0,0,0
04211368,0,0,0,0,0,0
04211369,0,0,0,0,0,0
04211370,0,0,0,0,0,0
04211371,0,0,0,0,0,0
04211372,0,0,0,0,0,0
04211399,0,0,0,0,0,0
04211401,0,0,0,0,0,0
04211402,0,0,0,0,0,0
04211411,0,0,0,0,0,0
04211412,0,0,0,0,0,0
04211421,0,0,0,0,0,0
04211441,0,0,0,0,0,0
04211442,0,0,0,0,0,0
04211443,0,0,0,0,0,0
04211444,0,0,0,0,0,0
04211445,0,0,0,0,0,0
04211446,0,0,0,0,0,0
04211447,0,0,0,0,0,0
04211448,0,0,0,0,0,0
04211449,0,0,0,0,0,0
04211450,0,0,0,0,0,0
04211451,0,0,0,0,0,0
04211452,0,0,0,0,0,0
04211453,0,0,0,0,0,0
04211454,0,0,0,0,0,0
04211455,0,0,0,0,0,0
04211456,0,0,0,0,0,0
04211457,0,0,0,0,0,0
04211458,0,0,0,0,0,0
04211461,0,0,0,0,0,0
04211462,0,0,0,0,0,0
04211463,0,0,0,0,0,0
04211464,0,0,0,0,0,0
04211465,0,0,0,0,0,0
04211466,0,0,0,0,0,0
04211499,0,0,0,0,0,0
04211531,0,0,0,0,0,0
04211532,0,0,0,0,0,0
04211541,0,0,0,0,0,0
04211542,0,0,0,0,0,0
04211543,0,0,0,0,0,0
04211544,0,0,0,0,0,0
04211545,0,0,0,0,0,0
04211546,0,0,0,0,0,0
04211547,0,0,0,0,0,0
04211548,0,0,0,0,0,0
04211549,0,0,0,0,0,0
04211550,0,0,0,0,0,0
04211551,0,0,0,0,0,0
04211552,0,0,0,0,0,0
04211553,0,0,0,0,0,0
04211554,0,0,0,0,0,0
04211555,0,0,0,0,0,0
04211561,0,0,0,0,0,0
04211562,0,0,0,0,0,0
04211563,0,0,0,0,0,0
04211564,0,0,0,0,0,0
04211565,0,0,0,0,0,0
04211566,0,0,0,0,0,0
04211567,0,0,0,0,0,0
04211599,0,0,0,0,0,0
04212101,0,0,0,0,0,0
04212102,0,0,0,0,0,0
04212111,0,0,0,0,0,0
04212112,0,0,0,0,0,0
04212121,0,0,0,0,0,0
04212122,0,0,0,0,0,0
04212141,0,0,0,0,0,0
04212142,0,0,0,0,0,0
04212143,0,0,0,0,0,0
04212144,0,0,0,0,0,0
04212145,0,0,0,0,0,0
04212146,0,0,0,0,0,0
04212147,0,0,0,0,0,0
04212148,0,0,0,0,0,0
04212149,0,0,0,0,0,0
04212150,0,0,0,0,0,0
04212151,0,0,0,0,0,0
04212152,0,0,0,0,0,0
04212153,0,0,0,0,0,0
04212161,0,0,0,0,0,0
04212162,0,0,0,0,0,0
04212163,0,0,0,0,0,0
04212164,0,0,0,0,0,0
04212165,0,0,0,0,0,0
04212166,0,0,0,0,0,0
04212167,0,0,0,0,0,0
04212168,0,0,0,0,0,0
04212169,0,0,0,0,0,0
04212189,0,0,0,0,0,0
04212199,0,0,0,0,0,0
04212201,0,0,0,0,0,0
04212202,0,0,0,0,0,0
04212241,0,0,0,0,0,0
04212242,0,0,0,0,0,0
04212243,0,0,0,0,0,0
04212244,0,0,0,0,0,0
04212245,0,0,0,0,0,0
04212246,0,0,0,0,0,0
04212247,0,0,0,0,0,0
04212248,0,0,0,0,0,0
04212249,0,0,0,0,0,0
04212261,0,0,0,0,0,0
04212262,0,0,0,0,0,0
04212263,0,0,0,0,0,0
04212264,0,0,0,0,0,0
04212265,0,0,0,0,0,0
04212266,0,0,0,0,0,0
04212289,0,0,0,0,0,0
04212299,0,0,0,0,0,0
04212301,0,0,0,0,0,0
04212311,0,0,0,0,0,0
04212321,0,0,0,0,0,0
04212341,0,0,0,0,0,0
04212342,0,0,0,0,0,0
04212343,0,0,0,0,0,0
04212344,0,0,0,0,0,0
04212345,0,0,0,0,0,0
04212346,0,0,0,0,0,0
04212347,0,0,0,0,0,0
04212348,0,0,0,0,0,0
04212349,0,0,0,0,0,0
04212351,0,0,0,0,0,0
04212352,0,0,0,0,0,0
04212353,0,0,0,0,0,0
04212361,0,0,0,0,0,0
04212362,0,0,0,0,0,0
04212363,0,0,0,0,0,0
04212364,0,0,0,0,0,0
04212365,0,0,0,0,0,0
04212366,0,0,0,0,0,0
04212367,0,0,0,0,0,0
04212368,0,0,0,0,0,0
04212369,0,0,0,0,0,0
04212370,0,0,0,0,0,0
04212371,0,0,0,0,0,0
04212399,0,0,0,0,0,0
04212401,0,0,0,0,0,0
04212421,0,0,0,0,0,0
04212441,0,0,0,0,0,0
04212442,0,0,0,0,0,0
04212443,0,0,0,0,0,0
04212444,0,0,0,0,0,0
04212445,0,0,0,0,0,0
04212446,0,0,0,0,0,0
04212447,0,0,0,0,0,0
04212448,0,0,0,0,0,0
04212449,0,0,0,0,0,0
04212450,0,0,0,0,0,0
04212451,0,0,0,0,0,0
04212452,0,0,0,0,0,0
04212461,0,0,0,0,0,0
04212462,0,0,0,0,0,0
04212463,0,0,0,0,0,0
04212464,0,0,0,0,0,0
04212465,0,0,0,0,0,0
04212466,0,0,0,0,0,0
04212467,0,0,0,0,0,0
04212468,0,0,0,0,0,0
04212469,0,0,0,0,0,0
04212470,0,0,0,0,0,0
04212471,0,0,0,0,0,0
04212489,0,0,0,0,0,0
04212499,0,0,0,0,0,0
04212501,0,0,0,0,0,0
04212502,0,0,0,0,0,0
04212511,0,0,0,0,0,0
04212512,0,0,0,0,0,0
04212541,0,0,0,0,0,0
04212542,0,0,0,0,0,0
04212543,0,0,0,0,0,0
04212561,0,0,0,0,0,0
04212562,0,0,0,0,0,0
04212563,0,0,0,0,0,0
04212564,0,0,0,0,0,0
04212565,0,0,0,0,0,0
04212566,0,0,0,0,0,0
04212589,0,0,0,0,0,0
04212599,0,0,0,0,0,0
04213001,0,0,0,0,0,0
04213002,0,0,0,0,0,0
04213011,0,0,0,0,0,0
04213012,0,0,0,0,0,0
04213021,0,0,0,0,0,0
04213022,0,0,0,0,0,0
04213031,0,0,0,0,0,0
04213041,0,0,0,0,0,0
04213042,0,0,0,0,0,0
04213043,0,0,0,0,0,0
04213044,0,0,0,0,0,0
04213045,0,0,0,0,0,0
04213046,0,0,0,0,0,0
04213047,0,0,0,0,0,0
04213048,0,0,0,0,0,0
04213049,0,0,0,0,0,0
04213050,0,0,0,0,0,0
04213051,0,0,0,0,0,0
04213052,0,0,0,0,0,0
04213053,0,0,0,0,0,0
04213054,0,0,0,0,0,0
04213055,0,0,0,0,0,0
04213061,0,0,0,0,0,0
04213062,0,0,0,0,0,0
04213063,0,0,0,0,0,0
04213064,0,0,0,0,0,0
04213065,0,0,0,0,0,0
04213066,0,0,0,0,0,0
04213067,0,0,0,0,0,0
04213068,0,0,0,0,0,0
04213069,0,0,0,0,0,0
04213070,0,0,0,0,0,0
04213071,0,0,0,0,0,0
04213072,0,0,0,0,0,0
04213081,0,0,0,0,0,0
04213099,0,0,0,0,0,0
04213101,0,0,0,0,0,0
04213102,0,0,0,0,0,0
04213111,0,0,0,0,0,0
04213112,0,0,0,0,0,0
04213141,0,0,0,0,0,0
04213142,0,0,0,0,0,0
04213143,0,0,0,0,0,0
04213144,0,0,0,0,0,0
04213145,0,0,0,0,0,0
04213161,0,0,0,0,0,0
04213162,0,0,0,0,0,0
04213163,0,0,0,0,0,0
04213164,0,0,0,0,0,0
04213165,0,0,0,0,0,0
04213166,0,0,0,0,0,0
04213167,0,0,0,0,0,0
04213199,0,0,0,0,0,0
04213201,0,0,0,0,0,0
04213202,0,0,0,0,0,0
04213211,0,0,0,0,0,0
04213221,0,0,0,0,0,0
04213241,0,0,0,0,0,0
04213242,0,0,0,0,0,0
04213243,0,0,0,0,0,0
04213244,0,0,0,0,0,0
04213245,0,0,0,0,0,0
04213246,0,0,0,0,0,0
04213247,0,0,0,0,0,0
04213248,0,0,0,0,0,0
04213249,0,0,0,0,0,0
04213261,0,0,0,0,0,0
04213262,0,0,0,0,0,0
04213263,0,0,0,0,0,0
04213264,0,0,0,0,0,0
04213265,0,0,0,0,0,0
04213266,0,0,0,0,0,0
04213267,0,0,0,0,0,0
04213268,0,0,0,0,0,0
04213269,0,0,0,0,0,0
04213270,0,0,0,0,0,0
04213299,0,0,0,0,0,0
04213301,0,0,0,0,0,0
04213311,0,0,0,0,0,0
04213321,0,0,0,0,0,0
04213341,0,0,0,0,0,0
04213342,0,0,0,0,0,0
04213343,0,0,0,0,0,0
04213344,0,0,0,0,0,0
04213345,0,0,0,0,0,0
04213346,0,0,0,0,0,0
04213347,0,0,0,0,0,0
04213348,0,0,0,0,0,0
04213349,0,0,0,0,0,0
04213350,0,0,0,0,0,0
04213351,0,0,0,0,0,0
04213361,0,0,0,0,0,0
04213362,0,0,0,0,0,0
04213363,0,0,0,0,0,0
04213364,0,0,0,0,0,0
04213365,0,0,0,0,0,0
04213399,0,0,0,0,0,0
04213401,0,0,0,0,0,0
04213402,0,0,0,0,0,0
04213411,0,0,0,0,0,0
04213412,0,0,0,0,0,0
04213421,0,0,0,0,0,0
04213441,0,0,0,0,0,0
