id,climate,energy,environment,resources,sustainability,dedicated
01AB280,0,0,0,0,0,0
01AB281,0,0,0,0,0,0
01AB282,0,0,0,0,0,0
01AB283,0,0,0,0,0,0
01AB284,0,0,0,0,0,0
01AB290,0,0,0,0,0,0
01AB291,0,0,0,0,0,0
01AB292,0,0,0,0,0,0
01AB293,0,0,0,0,0,0
01AB294,0,0,0,0,0,0
01AB295,0,0,0,0,0,0
01AB296,0,0,0,0,0,0
01AB297,0,0,0,0,0,0
01AB298,0,0,0,0,0,0
01AB299,0,0,0,0,0,0
01AB301,0,0,0,0,0,0
01AB302,0,0,0,0,0,0
01AB304,0,0,0,0,0,0
01AB305,0,0,0,0,0,0
01AB306,0,0,0,0,0,0
01AB307,0,0,0,0,0,0
01AB308,0,0,0,0,0,0
01AB309,0,0,0,0,0,0
01AB311,0,0,0,0,0,0
01AB316,0,0,1,0,0,0
01AB317,0,0,0,0,0,0
01AB318,0,0,0,0,0,0
01AB319,0,0,0,0,0,0
01AB320,0,0,0,0,0,0
01AB321,0,0,0,0,0,0
01AB322,0,0,0,0,0,0
01AB323,0,0,0,0,0,0
01AB324,0,0,0,0,0,0
01AB325,0,0,0,0,0,0
01AB326,0,0,0,0,0,0
01AB327,0,0,0,0,0,0
01AB328,0,0,0,0,1,0
01AB330,0,0,1,0,0,0
01AB331,0,0,1,0,0,0
01AB332,0,0,0,0,0,0
01AB333,0,0,0,0,0,0
01AB334,0,0,0,0,0,0
01AB335,0,0,0,0,0,0
01AB336,0,0,0,0,0,0
01AB337,0,0,0,0,0,0
01AB338,0,0,0,0,0,0
01AB339,0,0,0,0,0,0
01AB340,0,0,0,0,0,0
01AB341,0,0,0,0,0,0
01AB342,0,0,0,0,0,0
01AB343,0,0,0,0,0,0
01AB344,0,0,0,0,0,0
01AB345,0,0,0,0,0,0
01AB346,0,0,0,0,0,0
01AB347,0,0,0,0,0,0
01AB348,0,0,0,0,0,0
01AB349,0,0,0,0,0,0
01AB350,0,0,0,0,0,0
01AB351,0,0,0,0,0,0
01AB352,0,0,0,0,0,0
01AB353,0,0,0,0,0,0
01AB354,0,0,0,0,0,0
01AB355,0,0,0,0,0,0
01AB356,0,0,0,0,0,0
01AB357,0,0,0,0,0,0
01AB358,0,0,0,0,0,0
01AB359,0,0,0,0,0,0
01AB360,0,0,0,0,0,0
01AB361,0,0,0,0,0,0
01AB362,0,0,0,0,0,0
01AB363,0,0,0,0,0,0
01AB364,0,0,0,0,0,0
01AB365,0,0,0,0,0,0
01AB366,0,0,0,0,0,0
01AB367,0,0,0,0,0,0
01AB368,0,0,0,0,0,0
01AB369,0,0,0,0,0,0
01AB370,0,0,0,0,0,0
01AB371,0,0,0,0,0,0
01AB372,0,0,0,0,0,0
01AB373,0,0,0,0,0,0
01AB374,0,0,0,0,0,0
01AB375,0,0,0,0,0,0
01AB376,0,0,0,0,0,0
01AB377,0,0,0,0,0,0
01AB378,0,0,0,0,1,1
01AB379,0,0,0,0,0,0
01AB380,0,0,0,0,0,0
01AB381,0,0,0,0,0,0
01AB382,0,0,0,0,0,0
01AB383,0,0,0,0,0,0
01AB384,0,0,0,0,0,0
01AB385,0,0,0,0,0,0
01AB386,0,0,0,0,0,0
01AB387,0,0,0,0,0,0
01AB388,0,0,0,0,0,0
01AB389,0,0,0,0,0,0
01AB391,0,0,0,0,0,0
01AB392,0,0,0,0,0,0
01AB393,0,0,0,0,0,0
01AB394,0,0,0,0,0,0
01AB401,0,0,0,0,0,0
01AB402,0,0,0,0,0,0
01AB410,0,0,0,0,0,0
01AB411,0,0,0,0,0,0
01AB412,0,0,0,0,0,0
01AB413,0,0,0,0,0,0
01AB414,0,0,0,0,0,0
01AB415,0,0,0,0,0,0
01AB416,0,0,0,0,0,0
01AB417,0,0,0,0,0,0
01AB418,0,0,0,0,0,0
01AB419,0,0,0,0,0,0
01AB420,1,0,1,0,0,1
01AB421,1,0,1,0,0,1
01AB422,1,0,1,0,0,1
01AB423,1,0,1,0,0,1
01AB424,1,0,1,0,0,1
01AB425,0,0,0,0,0,0
01AB426,0,0,0,0,0,0
01AB427,0,0,0,0,0,0
01AB428,0,0,0,0,0,0
01AB429,0,0,0,0,0,0
01AB430,0,0,0,0,0,0
01AB431,0,0,0,0,0,0
01AB432,0,0,0,0,0,0
01AB433,0,0,0,0,0,0
01AB434,0,0,0,0,0,0
01AB435,0,0,0,0,0,0
01AB436,0,0,0,0,0,0
01AB437,0,0,0,0,0,0
01AB438,0,0,0,0,0,0
01AB439,0,0,0,0,0,0
01AB440,0,0,0,0,0,0
01AB441,0,0,0,0,0,0
01AB442,0,0,0,0,0,0
01AB443,0,0,0,0,0,0
01AB444,0,0,0,0,0,0
01AB445,0,0,0,0,0,0
01AB446,0,0,0,0,0,0
01AB447,0,0,0,0,0,0
01AB448,0,0,0,0,0,0
01AB449,0,0,0,0,0,0
01AB450,0,0,0,0,0,0
01AB451,0,0,0,0,0,0
01AB452,0,0,0,0,0,0
01AB453,0,0,0,0,0,0
01AB454,0,0,0,0,0,0
01AB455,0,0,0,0,0,0
01AB456,0,0,0,0,0,0
01AB457,0,0,0,0,0,0
01AB458,0,0,0,0,0,0
01AB459,0,0,0,0,0,0
01AB460,0,0,0,0,0,0
01AB461,0,0,0,0,0,0
01AB463,0,0,0,0,0,0
01AB464,0,0,0,0,0,0
01AB465,0,0,0,0,0,0
01AB466,0,0,0,0,0,0
01AB467,0,0,0,0,0,0
01AB471,0,0,0,0,0,0
01AB472,0,0,0,0,0,0
01AB473,0,0,0,0,0,0
01AB474,0,0,0,0,0,0
01AB475,0,0,0,0,0,0
01AB476,0,0,0,0,0,0
01AB477,0,0,0,0,0,0
01AB478,0,0,0,0,0,0
01AB479,0,0,0,0,0,0
01AB480,0,0,0,0,0,0
01AB481,0,0,0,0,0,0
01AB482,0,0,0,0,0,0
01AB483,0,0,0,0,0,0
01AB484,0,0,0,0,0,0
01AB508,0,0,0,0,0,0
01AB519,0,0,0,0,0,0
01AB520,0,0,0,0,0,0
01AB521,0,0,0,0,0,0
01AB522,0,0,0,0,0,0
01AB523,0,0,0,0,0,0
01AB524,0,0,0,0,0,0
01AB525,0,0,0,0,0,0
01AB527,0,0,0,0,0,0
01AB528,0,0,0,0,0,0
01AB529,0,0,0,0,0,0
